CityID,ObsID,year,LastObservation,City,metro_names,Country,continent,region,subregion,state_name,state_abbr,population,longitude,latitude,Walking,Cycling,Motorbykes,Active,Bus,Car,IncomeGroup,DataSource,DataLink,GDPPP 2022
M10970,ID1354,2012,NO,Dessau-Roßlau,Dessau-Roßlau,Germany,Europe,Europe,Western Europe,,,79655,12.2425,51.8308,0.076458753,0.189134809,NA,0.265593561,0.068410463,0.665995976,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10970,ID1355,2016,YES,Dessau-Roßlau,Dessau-Roßlau,Germany,Europe,Europe,Western Europe,,,79655,12.2425,51.8308,0.057057057,0.201201201,0.016016016,0.258258258,0.079079079,0.662662663,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10971,ID1356,2003,YES,Deventer,Deventer,Netherlands,Europe,Europe,Western Europe,,,102781,6.1639,52.255,0.03,0.3,0.03,0.33,0.04,0.63,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,62536.73203
M10972,ID1357,2007,NO,Dijon,Dijon,France,Europe,Europe,Western Europe,,,202022,5.0415,47.322,0.16,0.05,0.02,0.21,0.17,0.62,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10972,ID1358,2010,NO,Dijon,Dijon,France,Europe,Europe,Western Europe,,,202022,5.0415,47.322,NA,NA,NA,0.131355932,0.208686441,0.659957627,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10972,ID1359,2011,NO,Dijon,Dijon,France,Europe,Europe,Western Europe,,,202022,5.0415,47.322,0.121529493,0.049896255,0.019365675,0.171425748,0.198596977,0.629977275,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10972,ID1360,2012,NO,Dijon,Dijon,France,Europe,Europe,Western Europe,,,202022,5.0415,47.322,NA,NA,NA,0.130712009,0.219978746,0.649309245,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10972,ID1361,2013,NO,Dijon,Dijon,France,Europe,Europe,Western Europe,,,202022,5.0415,47.322,NA,NA,NA,0.127001067,0.225186766,0.647812166,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10972,ID1362,2014,NO,Dijon,Dijon,France,Europe,Europe,Western Europe,,,202022,5.0415,47.322,NA,NA,NA,0.125933831,0.233724653,0.640341515,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10972,ID1363,2015,NO,Dijon,Dijon,France,Europe,Europe,Western Europe,,,202022,5.0415,47.322,NA,NA,NA,0.12379936,0.240128068,0.636072572,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10972,ID1364,2016,NO,Dijon,Dijon,France,Europe,Europe,Western Europe,,,202022,5.0415,47.322,NA,NA,NA,0.11965812,0.241452991,0.638888889,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10972,ID1365,2017,NO,Dijon,Dijon,France,Europe,Europe,Western Europe,,,202022,5.0415,47.322,0.112887113,0.051948052,0.011988012,0.164835165,0.222777223,0.612387612,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10972,ID1366,2018,NO,Dijon,Dijon,France,Europe,Europe,Western Europe,,,202022,5.0415,47.322,0.111,0.057,0.011,0.168,0.221,0.611,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10972,ID1367,2019,NO,Dijon,Dijon,France,Europe,Europe,Western Europe,,,202022,5.0415,47.322,0.111,0.057,0.011,0.168,0.221,0.611,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10972,ID1368,2020,YES,Dijon,Dijon,France,Europe,Europe,Western Europe,,,202022,5.0415,47.322,0.111,0.064,0.012,0.175,0.217,0.608,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10973,ID1369,2011,YES,Dobrich,Dobrich,Bulgaria,Europe,Europe,Eastern Europe,,,79269,27.8333,43.5667,0.22,0.16,0.13,0.38,0.28,0.34,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,15797.59558
M10974,ID1370,2011,YES,Doncaster,Doncaster,United Kingdom,Europe,Europe,Northern Europe,,,308157,-1.1287,53.5228,0.104522613,0.026130653,0.006030151,0.130653266,0.102512563,0.766834171,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10975,ID1380,2007,NO,Douai,Douai,France,Europe,Europe,Western Europe,,,85592,3.0803,50.3673,0.079207921,0.02970297,0.03960396,0.108910891,0.099009901,0.792079208,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10975,ID1381,2010,NO,Douai,Douai,France,Europe,Europe,Western Europe,,,85592,3.0803,50.3673,NA,NA,NA,0.099252935,0.106723586,0.794023479,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10975,ID1382,2011,NO,Douai,Douai,France,Europe,Europe,Western Europe,,,85592,3.0803,50.3673,0.09245302,0.025324088,0.033062004,0.117777108,0.100492413,0.781730479,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10975,ID1383,2012,NO,Douai,Douai,France,Europe,Europe,Western Europe,,,85592,3.0803,50.3673,NA,NA,NA,0.098726115,0.107218684,0.794055202,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10975,ID1384,2013,NO,Douai,Douai,France,Europe,Europe,Western Europe,,,85592,3.0803,50.3673,NA,NA,NA,0.095238095,0.107936508,0.796825397,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10975,ID1385,2014,NO,Douai,Douai,France,Europe,Europe,Western Europe,,,85592,3.0803,50.3673,NA,NA,NA,0.088016967,0.11028632,0.801696713,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10975,ID1386,2015,NO,Douai,Douai,France,Europe,Europe,Western Europe,,,85592,3.0803,50.3673,NA,NA,NA,0.083686441,0.110169492,0.806144068,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10975,ID1387,2016,NO,Douai,Douai,France,Europe,Europe,Western Europe,,,85592,3.0803,50.3673,NA,NA,NA,0.080338266,0.106765328,0.812896406,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10975,ID1388,2017,NO,Douai,Douai,France,Europe,Europe,Western Europe,,,85592,3.0803,50.3673,0.07,0.034,0.02,0.104,0.103,0.793,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10975,ID1389,2018,NO,Douai,Douai,France,Europe,Europe,Western Europe,,,85592,3.0803,50.3673,0.068,0.033,0.019,0.101,0.104,0.795,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10975,ID1390,2019,NO,Douai,Douai,France,Europe,Europe,Western Europe,,,85592,3.0803,50.3673,0.069,0.032,0.019,0.101,0.103,0.796,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10975,ID1391,2020,YES,Douai,Douai,France,Europe,Europe,Western Europe,,,85592,3.0803,50.3673,0.069069069,0.034034034,0.017017017,0.103103103,0.107107107,0.78978979,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10976,ID1402,2011,YES,Dudley,Dudley,United Kingdom,Europe,Europe,Northern Europe,,,318489,-2.0816,52.5128,0.082329317,0.013052209,0.009036145,0.095381526,0.107429719,0.797188755,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10977,ID1411,2011,YES,Dundee City,Dundee City,United Kingdom,Europe,Europe,Northern Europe,,,148490,-2.9707,56.462,0.146963889,0.014020577,0.002420819,0.160984466,0.169759935,0.669255598,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10978,ID1433,2011,YES,East Staffordshire,East Staffordshire,United Kingdom,Europe,Europe,Northern Europe,,,117245,-1.632,52.806,0.130653266,0.034170854,0.008040201,0.164824121,0.044221106,0.790954774,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10979,ID1434,2011,YES,Eastbourne,Eastbourne,United Kingdom,Europe,Europe,Northern Europe,,,103127,0.2905,50.768,0.15694165,0.032193159,0.007042254,0.189134809,0.124748491,0.6861167,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10980,ID1435,2003,YES,Ede,Ede,Netherlands,Europe,Europe,Western Europe,,,162972,5.6592,52.0409,0.01,0.25,0.05,0.26,0.02,0.72,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,62536.73203
M10981,ID1467,2012,NO,Esslingen am Neckar,Esslingen am Neckar,Germany,Europe,Europe,Western Europe,,,94941,9.3047,48.7396,0.086956522,0.077856421,NA,0.164812942,0.219413549,0.615773509,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10981,ID1468,2016,YES,Esslingen am Neckar,Esslingen am Neckar,Germany,Europe,Europe,Western Europe,,,94941,9.3047,48.7396,0.108108108,0.067067067,0.004004004,0.175175175,0.225225225,0.5995996,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10982,ID1469,2001,NO,Exeter,Exeter,United Kingdom,Europe,Europe,Northern Europe,,,128219,-3.5339,50.7184,0.020166074,0.010676157,0.021352313,0.03084223,0.126927639,0.84223013,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10982,ID1470,2011,YES,Exeter,Exeter,United Kingdom,Europe,Europe,Northern Europe,,,128219,-3.5339,50.7184,0.24120603,0.066331658,0.013065327,0.307537688,0.118592965,0.573869347,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10983,ID1471,2011,YES,Falkirk,Falkirk,United Kingdom,Europe,Europe,Northern Europe,,,159755,-3.7839,56.0012,0.070679572,0.010990119,0.003932244,0.081669691,0.119580561,0.798749748,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10984,ID1475,2012,NO,Flensburg,Flensburg,Germany,Europe,Europe,Western Europe,,,92550,9.4469,54.7934,0.172413793,0.114604462,NA,0.287018256,0.147058824,0.565922921,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10984,ID1476,2016,YES,Flensburg,Flensburg,Germany,Europe,Europe,Western Europe,,,92550,9.4469,54.7934,0.139,0.109,0.016,0.248,0.151,0.601,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10985,ID1480,2011,YES,Forlì,Forlì,Italy,Europe,Europe,Southern Europe,,,116726,12.0407,44.2227,0.051815545,0.098529559,0.033610083,0.150345104,0.042012604,0.807642293,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10986,ID1481,2000,NO,Fort-de-France,Fort-de-France,France,Europe,Europe,Western Europe,,,133903,-61.0804,14.6104,0.078473066,0.002227623,0.023187525,0.080700689,0.120595383,0.798703929,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10986,ID1482,2010,NO,Fort-de-France,Fort-de-France,France,Europe,Europe,Western Europe,,,133903,-61.0804,14.6104,NA,NA,NA,0.046890928,0.118246687,0.834862385,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10986,ID1483,2011,NO,Fort-de-France,Fort-de-France,France,Europe,Europe,Western Europe,,,133903,-61.0804,14.6104,NA,NA,NA,0.043743642,0.115971516,0.840284842,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10986,ID1484,2012,NO,Fort-de-France,Fort-de-France,France,Europe,Europe,Western Europe,,,133903,-61.0804,14.6104,NA,NA,NA,0.043743642,0.109867752,0.846388606,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10986,ID1485,2013,NO,Fort-de-France,Fort-de-France,France,Europe,Europe,Western Europe,,,133903,-61.0804,14.6104,NA,NA,NA,0.042682927,0.108739837,0.848577236,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10986,ID1486,2014,NO,Fort-de-France,Fort-de-France,France,Europe,Europe,Western Europe,,,133903,-61.0804,14.6104,NA,NA,NA,0.042682927,0.105691057,0.851626016,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10986,ID1487,2015,NO,Fort-de-France,Fort-de-France,France,Europe,Europe,Western Europe,,,133903,-61.0804,14.6104,NA,NA,NA,0.043743642,0.105798576,0.850457782,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10986,ID1488,2016,NO,Fort-de-France,Fort-de-France,France,Europe,Europe,Western Europe,,,133903,-61.0804,14.6104,NA,NA,NA,0.042726348,0.103763988,0.853509664,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10986,ID1489,2017,NO,Fort-de-France,Fort-de-France,France,Europe,Europe,Western Europe,,,133903,-61.0804,14.6104,0.039039039,0.003003003,0.014014014,0.042042042,0.103103103,0.854854855,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10986,ID1490,2018,NO,Fort-de-France,Fort-de-France,France,Europe,Europe,Western Europe,,,133903,-61.0804,14.6104,0.038,0.003,0.015,0.041,0.097,0.862,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10986,ID1491,2019,NO,Fort-de-France,Fort-de-France,France,Europe,Europe,Western Europe,,,133903,-61.0804,14.6104,0.038,0.003,0.015,0.041,0.097,0.862,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10986,ID1492,2020,YES,Fort-de-France,Fort-de-France,France,Europe,Europe,Western Europe,,,133903,-61.0804,14.6104,0.037,0.003,0.015,0.04,0.091,0.869,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10987,ID1493,2012,NO,Frankenthal (Pfalz),Frankenthal (Pfalz),Germany,Europe,Europe,Western Europe,,,49051,8.3535,49.5347,0.158266129,0.183467742,NA,0.341733871,0.089717742,0.568548387,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10987,ID1494,2016,YES,Frankenthal (Pfalz),Frankenthal (Pfalz),Germany,Europe,Europe,Western Europe,,,49051,8.3535,49.5347,0.118,0.115,0.045,0.233,0.095,0.672,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10988,ID1522,2007,NO,Fréjus,Fréjus,France,Europe,Europe,Western Europe,,,93032,6.735,43.4327,0.09,0.03,0.03,0.12,0.05,0.83,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10988,ID1523,2010,NO,Fréjus,Fréjus,France,Europe,Europe,Western Europe,,,93032,6.735,43.4327,NA,NA,NA,0.091392136,0.037194474,0.87141339,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10988,ID1524,2011,NO,Fréjus,Fréjus,France,Europe,Europe,Western Europe,,,93032,6.735,43.4327,0.084957521,0.029785107,0.027686157,0.114742629,0.034982509,0.850274863,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10988,ID1525,2012,NO,Fréjus,Fréjus,France,Europe,Europe,Western Europe,,,93032,6.735,43.4327,NA,NA,NA,0.089077413,0.033934252,0.876988335,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10988,ID1526,2013,NO,Fréjus,Fréjus,France,Europe,Europe,Western Europe,,,93032,6.735,43.4327,NA,NA,NA,0.082627119,0.037076271,0.88029661,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10988,ID1527,2014,NO,Fréjus,Fréjus,France,Europe,Europe,Western Europe,,,93032,6.735,43.4327,NA,NA,NA,0.078141499,0.035902851,0.885955649,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10988,ID1528,2015,NO,Fréjus,Fréjus,France,Europe,Europe,Western Europe,,,93032,6.735,43.4327,NA,NA,NA,0.075949367,0.035864979,0.888185654,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10988,ID1529,2016,NO,Fréjus,Fréjus,France,Europe,Europe,Western Europe,,,93032,6.735,43.4327,NA,NA,NA,0.067510549,0.036919831,0.89556962,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10988,ID1530,2017,NO,Fréjus,Fréjus,France,Europe,Europe,Western Europe,,,93032,6.735,43.4327,0.065,0.014,0.038,0.079,0.035,0.886,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10988,ID1531,2018,NO,Fréjus,Fréjus,France,Europe,Europe,Western Europe,,,93032,6.735,43.4327,0.066,0.014,0.038,0.08,0.034,0.886,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10988,ID1532,2019,NO,Fréjus,Fréjus,France,Europe,Europe,Western Europe,,,93032,6.735,43.4327,0.066066066,0.014014014,0.038038038,0.08008008,0.033033033,0.886886887,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10988,ID1533,2020,YES,Fréjus,Fréjus,France,Europe,Europe,Western Europe,,,93032,6.735,43.4327,0.064064064,0.016016016,0.038038038,0.08008008,0.033033033,0.886886887,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10989,ID1534,2012,NO,Friedrichshafen,Friedrichshafen,Germany,Europe,Europe,Western Europe,,,62932,9.4797,47.651,0.153144016,0.172413793,NA,0.325557809,0.081135903,0.593306288,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10989,ID1535,2016,YES,Friedrichshafen,Friedrichshafen,Germany,Europe,Europe,Western Europe,,,62932,9.4797,47.651,0.102,0.166,0.021,0.268,0.102,0.63,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10990,ID1536,2012,NO,Fulda,Fulda,Germany,Europe,Europe,Western Europe,,,69968,9.6808,50.5558,0.155172414,0.047667343,NA,0.202839757,0.114604462,0.682555781,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10990,ID1537,2016,YES,Fulda,Fulda,Germany,Europe,Europe,Western Europe,,,69968,9.6808,50.5558,0.142142142,0.053053053,0.009009009,0.195195195,0.136136136,0.668668669,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10991,ID1551,2011,YES,Gateshead,Gateshead,United Kingdom,Europe,Europe,Northern Europe,,,202524,-1.6036,54.9527,0.095573441,0.015090543,0.004024145,0.110663984,0.216297787,0.673038229,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,48866.60396
M10992,ID1552,2011,YES,Gela,Gela,Italy,Europe,Europe,Southern Europe,,,71377,14.2404,37.0738,0.117023405,0.00560112,0.031306261,0.122624525,0.023404681,0.853970794,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10993,ID1553,2001,NO,Gelsenkirchen,Gelsenkirchen,Germany,Europe,Europe,Western Europe,,,263000,7.0857,51.5177,0.105105105,0.043043043,0.018018018,0.148148148,0.16016016,0.691691692,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10993,ID1554,2005,NO,Gelsenkirchen,Gelsenkirchen,Germany,Europe,Europe,Western Europe,,,263000,7.0857,51.5177,0.112449799,0.06626506,0.014056225,0.178714859,0.153614458,0.667670683,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10993,ID1555,2006,NO,Gelsenkirchen,Gelsenkirchen,Germany,Europe,Europe,Western Europe,,,263000,7.0857,51.5177,0.112562814,0.066331658,0.014070352,0.178894472,0.153768844,0.667336683,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10993,ID1556,2007,NO,Gelsenkirchen,Gelsenkirchen,Germany,Europe,Europe,Western Europe,,,263000,7.0857,51.5177,0.112562814,0.066331658,0.014070352,0.178894472,0.153768844,0.667336683,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10993,ID1557,2008,NO,Gelsenkirchen,Gelsenkirchen,Germany,Europe,Europe,Western Europe,,,263000,7.0857,51.5177,0.112562814,0.066331658,0.014070352,0.178894472,0.153768844,0.667336683,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10993,ID1558,2009,NO,Gelsenkirchen,Gelsenkirchen,Germany,Europe,Europe,Western Europe,,,263000,7.0857,51.5177,0.112562814,0.066331658,0.014070352,0.178894472,0.153768844,0.667336683,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
